연도,학제,고등학교 유형,시도,교육지원청,행정구역,학교명,본분교,학교상태,설립구분,우편번호,주소,홈페이지,학급수,학생수,교원수
2015,고등학교,일반고,경기,경기,구리시,구리여자고등학교,본교,기존(원)교,공립,471-060,경기도 구리시 벌말로 168 (토평동.구리여자고등학교),kuri-gh.hs.kr,39,"1,302",94
2015,고등학교,일반고,경기,경기,구리시,수택고등학교,본교,기존(원)교,공립,471-030,경기도 구리시 검배로 145 (수택동.수택고등학교),www.sutaek.hs.kr,40,"1,337",107
2015,고등학교,일반고,경기,경기,구리시,토평고등학교,본교,기존(원)교,공립,471-856,경기도 구리시 장자대로111번길 41 (토평동.토평고등학교),http://www.top.hs.kr,37,"1,260",84
2015,고등학교,일반고,경기,경기,구리시,구리고등학교,본교,기존(원)교,공립,471-828,경기도 구리시 장자대로 89 (수택동.구리고등학교),www.guri.hs.kr,36,"1,269",83
2015,고등학교,일반고,경기,경기,구리시,인창고등학교,본교,기존(원)교,공립,471-841,경기도 구리시 왕숙천로 339 (인창동.인창고등학교),http://www.inchang.hs.kr,38,"1,087",83
2015,고등학교,일반고,경기,경기,구리시,서울삼육고등학교,본교,기존(원)교,사립,471-020,경기도 구리시 아차산로487번길 70 (교문동.사택),www.seoul36.hs.kr,24,814,53
2015,고등학교,일반고,경기,경기,군포시,흥진고등학교,본교,기존(원)교,공립,435-050,경기도 군포시 오금로 15-17 . 흥진고등학교 (금정동),www.hungjin.hs.kr,44,"1,416",102
2015,고등학교,일반고,경기,경기,군포시,군포고등학교,본교,기존(원)교,사립,435-050,경기도 군포시 오금로 118 . 군포고등학교 (금정동.군포고등학교),www.gunpo.hs.kr,34,"1,167",71
2015,고등학교,일반고,경기,경기,군포시,산본고등학교,본교,기존(원)교,공립,435-800,경기도 군포시 산본로 451-12 (산본동),www.sanbon.hs.kr,46,"1,475",107
2015,고등학교,일반고,경기,경기,군포시,용호고등학교,본교,기존(원)교,공립,435-010,경기도 군포시 용호2로 10 (당동.용호고등학교),http://www.yongho.hs.kr,47,"1,538",111
2015,고등학교,일반고,경기,경기,군포시,수리고등학교,본교,기존(원)교,공립,435-854,경기도 군포시 수리산로 39 수리고등학교,www.suri.hs.kr,44,"1,501",97
2015,고등학교,일반고,경기,경기,김포시,풍무고등학교,본교,기존(원)교,공립,415-809,경기도 김포시 풍무로93번길 53 (풍무동.풍무고등학교),www.pungmu.hs.kr,33,"1,100",68
2015,고등학교,일반고,경기,경기,김포시,장기고등학교,본교,기존(원)교,공립,415-060,경기 김포시 한강2로 131 (장기동.장기고등학교),http://janggi.hs.kr,33,"1,022",71
2015,고등학교,일반고,경기,경기,김포시,마송고등학교,본교,기존(원)교,공립,415-865,경기도 김포시 통진읍 마송1로 155 (통진읍.마송고등학교),http://www.masong.hs.kr/,26,368,39
2015,고등학교,일반고,경기,경기,김포시,하성고등학교,본교,기존(원)교,공립,415-882,경기도 김포시 하성면 애기봉로806번길 30 (하성면.하성고등학교),http://www.haseong.hs.kr,16,346,41
2015,고등학교,일반고,경기,경기,김포시,사우고등학교,본교,기존(원)교,공립,415-802,경기도 김포시 김포대로 824 . 사우고등학교 (사우동.사우고등학교),http://www.sawoo.hs.kr,34,"1,098",74
2015,고등학교,일반고,경기,경기,김포시,운양고등학교,본교,기존(원)교,공립,415-050,경기도 김포시 김포한강11로 58 . 운양고등학교 (운양동),http://unyang.hs.kr/,30,942,66
2015,고등학교,일반고,경기,경기,김포시,통진고등학교,본교,기존(원)교,사립,415-865,경기도 김포시 통진읍 김포대로 2165 (통진읍.통진고등학교),www.tongjin.hs.kr,31,903,71
2015,고등학교,일반고,경기,경기,김포시,김포제일고등학교,본교,기존(원)교,공립,415-806,경기도 김포시 김포한강11로 242 김포제일고등학교,http://gompojeil.hs.kr/,36,"1,090",81
2015,고등학교,일반고,경기,경기,김포시,양곡고등학교,본교,기존(원)교,사립,415-845,경기도 김포시 양촌읍 양곡4로 138 . 양곡고등학교 (양촌읍.양곡중학교),http://www.yanggok.hs.kr,21,682,48
2015,고등학교,일반고,경기,경기,김포시,솔터고등학교,본교,기존(원)교,공립,415-090,경기도 김포시 김포한강7로22번길 109 (마산동),http://solteo.hs.kr,31,691,63
2015,고등학교,일반고,경기,경기,김포시,김포고등학교,본교,기존(원)교,공립,415-801,경기 김포시 봉화로 37-15 (사우동.김포고등학교),www.gimpo.hs.kr,34,"1,116",78
2015,고등학교,일반고,경기,경기,남양주시,오남고등학교,본교,기존(원)교,공립,472-881,경기도 남양주시 오남읍 진건오남로 784-27 . 오남고등학교 (오남읍),http://www.onam.hs.kr,39,"1,300",84
2015,고등학교,일반고,경기,경기,남양주시,가운고등학교,본교,기존(원)교,공립,472-060,경기도 남양주시 가운로2길 115 (가운동.가운고등학교),http://www.gaun.hs.kr,35,984,81
2015,고등학교,일반고,경기,경기,남양주시,동화고등학교,본교,기존(원)교,사립,472-708,경기도 남양주시 경춘로 434 (도농동. 동화중고등학교),www.donghwa.hs.kr,45,"1,564",98
2015,고등학교,일반고,경기,경기,남양주시,덕소고등학교,본교,기존(원)교,사립,472-908,경기도 남양주시 와부읍 덕소로 194 (와부읍.덕소고등학교),www.duckso.hs.kr,36,"1,265",74
2015,고등학교,일반고,경기,경기,남양주시,진접고등학교,본교,기존(원)교,공립,472-861,경기도 남양주시 진접읍 해밀예당2로 13 (진접읍.진접고등학교),http://jinjeop.hs.kr,38,"1,110",84
2015,고등학교,일반고,경기,경기,남양주시,마석고등학교,본교,기존(원)교,공립,472-843,경기도 남양주시 화도읍 녹촌로 35 (화도읍.마석고등학교),http://www.maseok.hs.kr,37,"1,036",78
2015,고등학교,일반고,경기,경기,남양주시,별내고등학교,본교,기존(원)교,공립,472-501,경기도 남양주시 별내5로 36 (별내동),http://www.byeollae.hs.kr,37,"1,147",86
2015,고등학교,일반고,경기,경기,남양주시,호평고등학교,본교,기존(원)교,공립,472-120,경기도 남양주시 호평로 109 (호평동.호평고등학교),www.hopyeong.hs.kr,32,990,75
2015,고등학교,일반고,경기,경기,남양주시,진건고등학교,본교,기존(원)교,공립,472-835,경기도 남양주시 진건읍 진건오남로 369-1 (진건읍.진건고등학교),www.jingeon.hs.kr,38,"1,259",80
2015,고등학교,일반고,경기,경기,남양주시,심석고등학교,본교,기존(원)교,사립,472-845,경기도 남양주시 화도읍 마석로 62 (화도읍.심석고등학교),www.simseok.hs.kr/,36,"1,243",74
2015,고등학교,일반고,경기,경기,남양주시,도농고등학교,본교,기존(원)교,공립,472-913,경기도 남양주시 미금로65번길 1 (도농동.도농고등학교),http://www.donong.hs.kr,35,989,80
2015,고등학교,일반고,경기,경기,남양주시,평내고등학교,본교,기존(원)교,공립,472-938,경기 남양주시 평내로 57 (평내동.평내고등학교),http://pyeongnae.hs.kr/,32,"1,054",79
2015,고등학교,일반고,경기,경기,남양주시,퇴계원고등학교,본교,기존(원)교,공립,472-821,경기도 남양주시 퇴계원면 퇴계원로 149,http://www.toegyewon.hs.kr,37,"1,271",88
2015,고등학교,일반고,경기,경기,남양주시,금곡고등학교,본교,기존(원)교,공립,472-802,경기도 남양주시 경춘로992번길 10 (금곡동.금곡고등학교),www.kumgok.hs.kr,36,"1,128",84
2015,고등학교,일반고,경기,경기,남양주시,광동고등학교,본교,기존(원)교,사립,472-865,경기도 남양주시 진접읍 장현로광동1길 10 (진접읍.광동중 고등학교),www.kwangdong.hs.kr,34,"1,216",74
2015,고등학교,일반고,경기,경기,남양주시,판곡고등학교,본교,기존(원)교,공립,472-936,경기도 남양주시 늘을1로 127 호평동,http://www.pangok.hs.kr,36,"1,218",80
2015,고등학교,일반고,경기,경기,동두천시,보영여자고등학교,본교,기존(원)교,사립,483-710,경기도 동두천시 동광로 124 (생연동.보영여자고등학교),www.boyoung.hs.kr,25,680,56
2015,고등학교,일반고,경기,경기,동두천시,동두천고등학교,본교,기존(원)교,사립,483-030,경기도 동두천시 평화로 2434 8 (생연동),www.tdc.hs.kr,15,525,36
2015,고등학교,일반고,경기,경기,동두천시,동두천중앙고등학교,본교,기존(원)교,공립,483-721,경기도 동두천시 평화로 2280 (지행동.동두천중앙고등학교),www.dongduchon-ja.hs.kr,25,751,58
2015,고등학교,일반고,경기,경기,동두천시,신흥고등학교,본교,기존(원)교,사립,483-090,경기도 동두천시 신천로 159 (안흥동.신흥고등학교),www.shinheung.hs.kr/,12,433,27
2015,고등학교,일반고,경기,경기,부천시,부명고등학교,본교,기존(원)교,공립,420-853,경기도 부천시 원미구 석천로 127 (중동.부명고등학교),www.bmh.hs.kr,43,"1,267",102
2015,고등학교,일반고,경기,경기,부천시,중원고등학교,본교,기존(원)교,공립,420-847,경기도 부천시 원미구 도약로 111 중원고등학교,www.jungwon.hs.kr,45,"1,283",106
2015,고등학교,일반고,경기,경기,부천시,수주고등학교,본교,기존(원)교,공립,421-800,경기도 부천시 오정구 역곡로 531 (고강동.수주고등학교),www.suju.hs.kr,33,727,77
2015,고등학교,일반고,경기,경기,부천시,상일고등학교,본교,기존(원)교,공립,420-030,경기도 부천시 원미구 부흥로 13 (상동.상일고등학교),www.sih.hs.kr,36,"1,092",81
2015,고등학교,일반고,경기,경기,부천시,상동고등학교,본교,기존(원)교,공립,420-867,경기도 부천시 원미구 상이로 22 . 상동고등학교 (상동.상동고등학교),www.sd.hs.kr,32,941,83
2015,고등학교,일반고,경기,경기,부천시,역곡고등학교,본교,기존(원)교,공립,420-833,경기도 부천시 원미구 안곡로 322 (역곡동.역곡고등학교),http://www.yeokgok.hs.kr,20,481,45
2015,고등학교,일반고,경기,경기,부천시,도당고등학교,본교,기존(원)교,공립,420-803,경기도 부천시 원미구 삼작로256번길 53-3 (도당동.도당고등학교),dodang.hs.kr,43,"1,174",103
2015,고등학교,일반고,경기,경기,부천시,범박고등학교,본교,기존(원)교,공립,422-805,경기도 부천시 소사구 범박로 27-1 (범박동.범박고등학교),www.bph.hs.kr,33,834,84
2015,고등학교,일반고,경기,경기,부천시,상원고등학교,본교,기존(원)교,공립,420-030,경기도 부천시 원미구 상동로 10 (상동.상원고등학교),sw.hs.kr,30,876,75
2015,고등학교,일반고,경기,경기,부천시,심원고등학교,본교,기존(원)교,공립,420-849,경기도 부천시 원미구 계남로 284 (중동.심원고등학교),www.shimwon.hs.kr,44,"1,273",114
2015,고등학교,일반고,경기,경기,부천시,원종고등학교,본교,기존(원)교,공립,421-827,경기도 부천시 오정구 소사로807번길 68 (원종동.원종고등학교),www.wonjong.hs.kr,38,"1,082",85
2015,고등학교,일반고,경기,경기,부천시,부천여자고등학교,본교,기존(원)교,공립,420-810,경기도 부천시 원미구 석천로16번길 37 (상동.부천여자고등학교),www.pcg.hs.kr,40,"1,161",95
2015,고등학교,일반고,경기,경기,부천시,부천고등학교,본교,기존(원)교,공립,422-819,경기도 부천시 소사구 경인로 92 . 70 (송내동),www.bch.hs.kr,42,"1,224",100
2015,고등학교,일반고,경기,경기,부천시,소사고등학교,본교,기존(원)교,공립,422-230,경기도 부천시 소사구 소사로78번길 22 (소사본동.소사고등학교),www.sosa.hs.kr,34,753,73
2015,고등학교,일반고,경기,경기,부천시,중흥고등학교,본교,기존(원)교,공립,420-849,경기도 부천시 원미구 계남로 171 (중동.중흥고등학교),www.jh.hs.kr,45,"1,329",109
2015,고등학교,일반고,경기,경기,부천시,덕산고등학교,본교,기존(원)교,공립,421-814,경기도 부천시 오정구 오정로266번길 69 (오정동.덕산고등학교),www.duksan-h.hs.kr,36,962,83
2015,고등학교,일반고,경기,경기,부천시,원미고등학교,본교,기존(원)교,공립,420-850,경기도 부천시 원미구 옥산로 48 (중동.원미고등학교),www.wonmi.hs.kr,45,"1,185",114
2015,고등학교,일반고,경기,경기,부천시,정명고등학교,본교,기존(원)교,사립,422-823,경기도 부천시 소사구 심곡로 100 (심곡본동.정명고등학교),www.jungmyong.hs.kr,44,"1,112",86
2015,고등학교,일반고,경기,경기,부천시,부천북고등학교,본교,기존(원)교,공립,420-802,경기도 부천시 원미구 삼작로256번길 40 (도당동),www.puchonbuk.hs.kr,45,"1,324",108
2015,고등학교,일반고,경기,경기,부천시,송내고등학교,본교,기존(원)교,공립,422-830,경기도 부천시 소사구 서촌로20번길 13 . 송내고등학교 (송내동.송내고등학교),www.shs.hs.kr,34,859,80
2015,고등학교,일반고,경기,경기,부천시,시온고등학교,본교,기존(원)교,사립,422-060,경기도 부천시 소사구 은성로 172-20 (범박동.시온고등학교),www.zion.hs.kr,44,"1,291",96
2015,고등학교,일반고,경기,경기,부천시,계남고등학교,본교,기존(원)교,공립,420-856,경기도 부천시 원미구 부흥로 261 (중동.계남고등학교),http://gyenam.hs.kr,44,"1,280",109
2015,고등학교,일반고,경기,경기,부천시,소명여자고등학교,본교,기존(원)교,사립,420-818,경기도 부천시 원미구 부일로 571번길 . 84,www.somyong.hs.kr,40,"1,154",83
2015,고등학교,일반고,경기,경기,성남시,성남서고등학교,본교,기존(원)교,공립,462-826,경기도 성남시 중원구 시민로 61 (성남동.성남서고등학교),www.seogo.hs.kr,35,"1,025",86
2015,고등학교,일반고,경기,경기,성남시,불곡고등학교,본교,기존(원)교,공립,463-810,경기도 성남시 분당구 금곡로 149 (구미동.불곡고등학교),bulgok.hs.kr,40,"1,175",93
2015,고등학교,일반고,경기,경기,성남시,야탑고등학교,본교,기존(원)교,사립,463-816,경기도 성남시 분당구 판교로 738 (야탑동. 야탑고등학교),www.yatap.hs.kr,32,856,68
2015,고등학교,일반고,경기,경기,성남시,분당대진고등학교,본교,기존(원)교,사립,463-831,경기도 성남시 분당구 분당로 271 (분당동.분당대진고등학교),www.bdj.hs.kr,41,"1,273",88
2015,고등학교,일반고,경기,경기,성남시,서현고등학교,본교,기존(원)교,공립,463-822,경기도 성남시 분당구 분당로 87 (서현동.서현고등학교),www.seohyun.hs.kr,38,"1,267",82
2015,고등학교,일반고,경기,경기,성남시,돌마고등학교,본교,기존(원)교,공립,463-830,경기도 성남시 분당구 이매로 105 (이매동.돌마고등학교),www.dolma.hs.kr,35,979,80
2015,고등학교,일반고,경기,경기,성남시,성남여자고등학교,본교,기존(원)교,공립,462-826,경기도 성남시 중원구 원터로94번길 6 (성남동.성남여자고등학교),www.seongnam-gs.hs.kr,39,"1,181",94
2015,고등학교,일반고,경기,경기,성남시,운중고등학교,본교,기존(원)교,공립,463-440,경기도 성남시 분당구 운중로 95 (운중동.운중고등학교),http://unjung.hs.kr/,25,715,62
2015,고등학교,일반고,경기,경기,성남시,수내고등학교,본교,기존(원)교,공립,463-865,경기도 성남시 분당구 발이봉북로 15,http://sunae.hs.kr,40,"1,213",93
